,p_grid,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-01-04 10:07:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9125649555111528,0.3
2020-01-04 10:08:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.914381792518201,0.3
2020-01-04 10:09:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.916198629525249,0.3
2020-01-04 10:10:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.918015466532297,0.3
2020-01-04 10:11:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9198323035393452,0.3
2020-01-04 10:12:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9216491405463932,0.3
2020-01-04 10:13:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9234659775534413,0.3
2020-01-04 10:14:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,178.6820538621721,0.9252828145604894,0.3
2020-01-04 10:15:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9270996515675375,0.3
2020-01-04 10:16:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9289164885745855,0.3
2020-01-04 10:17:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9307333255816337,0.3
2020-01-04 10:18:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9325501625886817,0.3
2020-01-04 10:19:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9343669995957298,0.3
2020-01-04 10:20:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9361838366027779,0.3
2020-01-04 10:21:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.938000673609826,0.3
2020-01-04 10:22:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.939817510616874,0.3
2020-01-04 10:23:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9416343476239221,0.3
2020-01-04 10:24:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9434511846309702,0.3
2020-01-04 10:25:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9452680216380183,0.3
2020-01-04 10:26:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9470848586450663,0.3
2020-01-04 10:27:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9489016956521145,0.3
2020-01-04 10:28:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9507185326591625,0.3
2020-01-04 10:29:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.94726145223495,0.9525353696662106,0.3
2020-01-04 10:30:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9543522066732587,0.3
2020-01-04 10:31:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9561690436803068,0.3
2020-01-04 10:32:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9579858806873548,0.3
2020-01-04 10:33:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.959802717694403,0.3
2020-01-04 10:34:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.961619554701451,0.3
2020-01-04 10:35:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.963436391708499,0.3
2020-01-04 10:36:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9652532287155472,0.3
2020-01-04 10:37:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9670700657225952,0.3
2020-01-04 10:38:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9688869027296433,0.3
2020-01-04 10:39:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9707037397366914,0.3
2020-01-04 10:40:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9725205767437395,0.3
2020-01-04 10:41:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9743374137507875,0.3
2020-01-04 10:42:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9761542507578357,0.3
2020-01-04 10:43:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9779710877648837,0.3
2020-01-04 10:44:00,0.0,29.205635267661002,-11.764000000000001,2.964,8.8,179.98698897533885,0.9797879247719318,0.3
