,p_grid,p_solar,p_wind,p_computing_system,computing_system_info.mpm0,computing_system_info.mpm1,carbon_intensity,battery_soc,battery_min_soc
2020-06-12 02:56:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:57:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:58:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 02:59:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,268.30141543132703,1.0,0.6
2020-06-12 03:00:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:01:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:02:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:03:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:04:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:05:00,5.038266117835883,0.0,14.83226611783527,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:06:00,5.038266117835883,0.0,14.83226611783527,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:07:00,5.038266117835883,0.0,14.83226611783527,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:08:00,5.038266117835883,0.0,14.83226611783527,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:09:00,5.038266117835883,0.0,14.83226611783527,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:10:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:11:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:12:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:13:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:14:00,4.592587213132841,0.0,14.386587213132207,-9.794,2.194,7.6,268.93485876457805,1.0,0.6
2020-06-12 03:15:00,3.626959031375979,0.0,13.420959031376741,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:16:00,3.626959031375979,0.0,13.420959031376741,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:17:00,3.626959031375979,0.0,13.420959031376741,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:18:00,3.626959031375979,0.0,13.420959031376741,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:19:00,3.626959031375979,0.0,13.420959031376741,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:20:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:21:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:22:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:23:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:24:00,2.8855764877400363,0.0,12.679576487739972,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:25:00,2.226348346947149,0.0,12.020348346946244,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:26:00,2.226348346947149,0.0,12.020348346946244,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:27:00,2.226348346947149,0.0,12.020348346946244,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:28:00,2.226348346947149,0.0,12.020348346946244,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:29:00,2.226348346947149,0.0,12.020348346946244,-9.794,2.194,7.6,266.55801111074294,1.0,0.6
2020-06-12 03:30:00,0.6332123635918834,0.0,10.427212363591522,-9.794,2.194,7.6,264.3719195388469,1.0,0.6
2020-06-12 03:31:00,0.6332123635918834,0.0,10.427212363591522,-9.794,2.194,7.6,264.3719195388469,1.0,0.6
2020-06-12 03:32:00,0.6332123635918834,0.0,10.427212363591522,-9.794,2.194,7.6,264.3719195388469,1.0,0.6
2020-06-12 03:33:00,0.6332123635918834,0.0,10.427212363591522,-9.794,2.194,7.6,264.3719195388469,1.0,0.6
2020-06-12 03:34:00,0.6332123635918834,0.0,10.427212363591522,-9.794,2.194,7.6,264.3719195388469,1.0,0.6
2020-06-12 03:35:00,0.0,0.0,8.44952532167057,-9.794,2.194,7.6,264.3719195388469,0.9998599505543407,0.6
2020-06-12 03:36:00,0.0,0.0,8.44952532167057,-9.794,2.194,7.6,264.3719195388469,0.9997199011086814,0.6
2020-06-12 03:37:00,0.0,0.0,8.44952532167057,-9.794,2.194,7.6,264.3719195388469,0.9995798516630221,0.6
2020-06-12 03:38:00,0.0,0.0,8.44952532167057,-9.794,2.194,7.6,264.3719195388469,0.9994398022173627,0.6
2020-06-12 03:39:00,0.0,0.0,8.44952532167057,-9.794,2.194,7.6,264.3719195388469,0.9992997527717035,0.6
