SiteID,861847,Site Timezone,-7,Data Timezone,-7,Longitude,-104.996551514,Latitude,39.7413291931
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2020,1,13,4,30,24.91,N/A,293,293.03000000000003,0.67,0.51,83730,82690,81670
2020,1,13,5,30,25.29,N/A,292.26,292.34000000000003,1.25,1.09,83700,82670,81650
2020,1,13,6,30,25.52,N/A,292.62,292.68,1.84,1.69,83690,82640,81620
2020,1,13,7,30,26.8,N/A,293.64,293.67,2.27,2.12,83610,82580,81560
2020,1,13,8,30,26.68,N/A,295.49,295.52,2.86,2.71,83600,82600,81580
2020,1,13,9,30,22.31,N/A,300.40000000000003,300.2,3.8000000000000003,3.63,83680,82680,81660
2020,1,13,10,30,11.55,N/A,306.73,306.04,4.95,4.75,83770,82790,81770
2020,1,13,11,30,3.4,N/A,278.2,278.23,6.0600000000000005,5.8500000000000005,83840,82810,81800
2020,1,13,12,30,0.87,N/A,318.21,316.55,6.76,6.5600000000000005,83830,82810,81800
2020,1,13,13,30,2.62,N/A,325.81,325,7.53,7.32,83870,82800,81790
2020,1,13,14,30,2.54,N/A,357.99,357.36,7.8100000000000005,7.61,83830,82780,81780
2020,1,13,15,30,1.79,N/A,52.370000000000005,53.7,7.82,7.62,83780,82750,81750
2020,1,13,16,30,5.74,N/A,222.39000000000001,221.83,7.62,7.55,83760,82750,81760
2020,1,13,17,30,4.2,N/A,229.52,232.01,6.43,6.3500000000000005,83800,82800,81800
2020,1,13,18,30,1.84,N/A,174.64000000000001,187.61,5.63,5.49,83900,82880,81870
2020,1,13,19,30,2.33,N/A,140.67000000000002,140.77,5.44,5.34,83930,82910,81900
2020,1,13,20,30,3.35,N/A,167.78,168.77,5.67,5.59,83970,82920,81900
2020,1,13,21,30,3.16,N/A,132.95,130.65,5.15,4.99,84030,82970,81960
2020,1,13,22,30,2.71,N/A,329.74,319.6,4.69,4.5200000000000005,84040,83000,81980
2020,1,13,23,30,10.64,N/A,320.15000000000003,317.11,4.39,4.26,84100,83040,82030
2020,1,14,0,30,10.99,N/A,327.67,325.01,4.05,3.94,84170,83100,82090
2020,1,14,1,30,11.1,N/A,329.97,328.09000000000003,3.7,3.58,84240,83170,82140
2020,1,14,2,30,13,N/A,327.74,326.55,3.44,3.31,84210,83190,82160
2020,1,14,3,30,14.370000000000001,N/A,327.95,327.01,3.17,3.04,84270,83240,82220
2020,1,14,4,30,9.48,N/A,29.84,28.46,1.16,1.08,84440,83380,82350
2020,1,14,5,30,8.92,N/A,40.39,39.4,-0.8300000000000001,-1.01,84570,83500,82460
2020,1,14,6,30,7.2,N/A,38.77,38.6,-1.55,-1.75,84680,83630,82580
2020,1,14,7,30,6.37,N/A,14.05,13.82,-1.85,-2.06,84800,83710,82660
2020,1,14,8,30,3.95,N/A,41.95,41.550000000000004,-3.23,-3.43,84880,83780,82720
2020,1,14,9,30,3.08,N/A,40.33,39.29,-3.14,-3.35,84950,83850,82790
2020,1,14,10,30,1.87,N/A,45.69,43.910000000000004,-2.5500000000000003,-2.77,84920,83860,82810
2020,1,14,11,30,1.67,N/A,52.160000000000004,50.52,-1.68,-1.9000000000000001,84900,83860,82810
2020,1,14,12,30,1.1400000000000001,N/A,57.71,56.7,-0.68,-0.89,84900,83870,82820
2020,1,14,13,30,1.73,N/A,80.7,80.13,0.55,0.34,84910,83880,82840
2020,1,14,14,30,1.6400000000000001,N/A,80.67,79.86,1.41,1.2,84940,83860,82820
2020,1,14,15,30,1.17,N/A,94.05,91.44,2.21,2.0100000000000002,84870,83820,82790
2020,1,14,16,30,4.01,N/A,47.870000000000005,47.37,2.5,2.3000000000000003,84890,83830,82800
2020,1,14,17,30,4.3500000000000005,N/A,37.2,36.56,1.97,1.77,84880,83860,82820
2020,1,14,18,30,2.87,N/A,68.75,68.39,1.77,1.58,84950,83900,82860
2020,1,14,19,30,2.39,N/A,113.45,113.76,1.5,1.31,84910,83860,82820
2020,1,14,20,30,0.93,N/A,171.79,176.34,1.83,1.73,84830,83790,82760
2020,1,14,21,30,1.37,N/A,260.58,274.17,2.98,2.99,84770,83740,82710
2020,1,14,22,30,1.55,N/A,197.24,203.39000000000001,3.43,3.36,84720,83680,82660
2020,1,14,23,30,0.97,N/A,202.85,230.09,4.23,4.16,84670,83650,82620
2020,1,15,0,30,1.71,N/A,158.76,159.95000000000002,4.55,4.38,84650,83620,82600
2020,1,15,1,30,0.55,N/A,127.42,119.54,5.19,5.03,84610,83580,82560
2020,1,15,2,30,2.8000000000000003,N/A,120.63,129.42000000000002,5.74,5.69,84590,83530,82510
2020,1,15,3,30,7.4,N/A,301.55,301.06,7.0600000000000005,6.94,84480,83450,82440
2020,1,15,4,30,11.120000000000001,N/A,312.48,310.02,7.3500000000000005,7.2,84410,83390,82380
2020,1,15,5,30,9.13,N/A,317.47,314.26,7.46,7.3500000000000005,84380,83350,82340
2020,1,15,6,30,4.82,N/A,313.76,305.34000000000003,7.7700000000000005,7.67,84330,83300,82300
2020,1,15,7,30,6.93,N/A,286.21,283.74,8.2,8.13,84280,83260,82250
2020,1,15,8,30,8.75,N/A,282.88,282.82,8.05,8,84270,83250,82250
2020,1,15,9,30,8.25,N/A,282.79,283.37,8.76,8.68,84290,83260,82260
2020,1,15,10,30,12.55,N/A,299.2,299.07,9.83,9.65,84250,83220,82220
2020,1,15,11,30,8.36,N/A,309.37,308.87,10.97,10.76,84230,83200,82210
2020,1,15,12,30,9.75,N/A,307.7,307.02,11.25,11.02,84210,83170,82180
2020,1,15,13,30,10.64,N/A,301.81,301.61,11.36,11.13,84210,83160,82160
2020,1,15,14,30,10.44,N/A,299.09000000000003,298.95,11,10.77,84210,83140,82150
2020,1,15,15,30,11.4,N/A,292.62,292.68,10.14,9.93,84140,83110,82120
2020,1,15,16,30,16.28,N/A,289.86,289.76,9.24,9.06,84060,83090,82090
2020,1,15,17,30,16.43,N/A,287.48,286.76,8.35,8.21,84070,83100,82100
2020,1,15,18,30,15.18,N/A,289.01,288.53000000000003,8.25,8.120000000000001,84120,83140,82140
2020,1,15,19,30,14.13,N/A,290.21,289.21,8.3,8.19,84150,83160,82150
2020,1,15,20,30,11.46,N/A,285.69,284.56,8.14,7.98,84180,83150,82150
2020,1,15,21,30,10.39,N/A,284.92,284.49,7.73,7.5600000000000005,84200,83180,82170
2020,1,15,22,30,14.27,N/A,284.62,283.95,7.57,7.42,84230,83200,82200
2020,1,15,23,30,7.28,N/A,273.86,275.12,7.49,7.33,84270,83230,82220
2020,1,16,0,30,5.0200000000000005,N/A,341.72,338.36,6.73,6.55,84320,83270,82260
2020,1,16,1,30,0.91,N/A,201.26,199.1,6.65,6.57,84300,83260,82250
2020,1,16,2,30,9.76,N/A,332.14,330.38,5.66,5.71,84330,83280,82270
2020,1,16,3,30,9.32,N/A,343.95,342.26,5.61,5.68,84310,83270,82260
2020,1,16,4,30,4.62,N/A,350.07,347.67,5.4,5.4,84330,83290,82280
2020,1,16,5,30,9.88,N/A,342.93,340.66,5.47,5.54,84410,83350,82330
2020,1,16,6,30,13.43,N/A,314.77,313.81,4.43,4.39,84480,83410,82390
2020,1,16,7,30,12.64,N/A,317.03000000000003,316.21,4.26,4.16,84510,83430,82410
2020,1,16,8,30,12.8,N/A,313.8,312.88,3.77,3.63,84490,83440,82410
2020,1,16,9,30,3.23,N/A,0.04,357.04,4.12,3.93,84500,83460,82440
2020,1,16,10,30,2.42,N/A,71.24,70.79,4.5,4.3,84480,83440,82420
2020,1,16,11,30,0.87,N/A,44.94,42.59,5.18,4.98,84480,83450,82440
2020,1,16,12,30,2.48,N/A,15.47,14.51,5.8500000000000005,5.64,84460,83440,82430
2020,1,16,13,30,11.05,N/A,318.51,318.62,7.01,6.78,84430,83420,82410
2020,1,16,14,30,10.85,N/A,317.82,317.8,6.87,6.65,84490,83450,82440
2020,1,16,15,30,10.03,N/A,313.2,313.36,6.49,6.28,84440,83440,82430
2020,1,16,16,30,11.18,N/A,317.53000000000003,317.64,5.5200000000000005,5.3100000000000005,84500,83480,82470
2020,1,16,17,30,6.48,N/A,351.44,350.23,4.6000000000000005,4.42,84580,83570,82540
2020,1,16,18,30,5.21,N/A,44.550000000000004,42.9,2.66,2.47,84660,83630,82600
2020,1,16,19,30,2.96,N/A,72.76,71.55,2.15,1.95,84670,83650,82610
2020,1,16,20,30,1.84,N/A,74.06,71.24,1.53,1.34,84650,83620,82590
2020,1,16,21,30,2.92,N/A,118.39,118.71000000000001,1.04,0.84,84650,83610,82570
2020,1,16,22,30,3.58,N/A,155.21,159.65,0.81,0.72,84600,83550,82520
2020,1,16,23,30,2.23,N/A,201.92000000000002,221.81,1.33,1.37,84570,83520,82490
2020,1,17,0,30,1.61,N/A,194.91,206.76,1.83,1.97,84530,83490,82460
2020,1,17,1,30,0.86,N/A,277.53000000000003,313.1,3.39,3.38,84500,83470,82450
2020,1,17,2,30,3.62,N/A,319.63,320.74,3.88,3.74,84480,83430,82410
2020,1,17,3,30,2.71,N/A,343.47,337.84000000000003,3.9,3.87,84410,83360,82340
2020,1,17,4,30,0.56,N/A,102.82000000000001,108.10000000000001,4.55,4.53,84380,83340,82320
2020,1,17,5,30,3.65,N/A,289.73,289.67,5.16,5.0200000000000005,84390,83350,82330
2020,1,17,6,30,6.96,N/A,302.31,301.39,5.51,5.39,84360,83320,82310
2020,1,17,7,30,7.97,N/A,313.75,311.09000000000003,5.7,5.58,84310,83260,82250
2020,1,17,8,30,6.55,N/A,326.07,319.18,5.83,5.74,84250,83220,82210
2020,1,17,9,30,7.16,N/A,323.49,321.13,6.87,6.73,84260,83230,82220
2020,1,17,10,30,4.66,N/A,356.24,354.16,7.98,7.78,84230,83190,82190
2020,1,17,11,30,3.3200000000000003,N/A,359.05,358.26,9.040000000000001,8.84,84140,83130,82130
2020,1,17,12,30,2.25,N/A,5.5200000000000005,4.48,9.32,9.120000000000001,84130,83110,82110
2020,1,17,13,30,0.96,N/A,2.11,0.62,9.790000000000001,9.59,84110,83090,82100
2020,1,17,14,30,6.78,N/A,317.18,317.29,10.55,10.33,84070,83060,82070
2020,1,17,15,30,8.01,N/A,304.52,304.17,9.540000000000001,9.32,84080,83060,82060
2020,1,17,16,30,12.41,N/A,287.53000000000003,287.47,8.78,8.58,84050,83040,82050
2020,1,17,17,30,15.6,N/A,281.92,282.03000000000003,8.040000000000001,7.87,84060,83050,82040
2020,1,17,18,30,14.73,N/A,283.23,283.52,7.8,7.640000000000001,84070,83050,82050
2020,1,17,19,30,14.58,N/A,283.49,283.83,7.5600000000000005,7.42,84060,83050,82040
2020,1,17,20,30,13.59,N/A,287.02,287.11,7.41,7.28,84050,83040,82030
2020,1,17,21,30,10.89,N/A,291.68,290.58,6.99,6.9,84070,83050,82050
2020,1,17,22,30,5.8100000000000005,N/A,313.91,307.47,6.9,6.79,84100,83080,82070
2020,1,17,23,30,3.39,N/A,331.44,320.67,7.0200000000000005,6.94,84120,83100,82090
2020,1,18,0,30,0.3,N/A,52.35,321.46,6.5,6.47,84160,83130,82120
2020,1,18,1,30,0.71,N/A,188.13,185.61,6.23,6.16,84190,83160,82160
2020,1,18,2,30,2.91,N/A,176.07,175.78,6.05,6.18,84200,83170,82160
2020,1,18,3,30,2.94,N/A,182.43,175.42000000000002,5.64,5.98,84180,83160,82140
2020,1,18,4,30,2.5500000000000003,N/A,182.01,185.17000000000002,5.79,6.07,84210,83180,82170
2020,1,18,5,30,3.93,N/A,181.47,184.47,6.42,6.79,84250,83210,82210
2020,1,18,6,30,1.86,N/A,149.64000000000001,155.6,6.43,6.72,84290,83260,82250
2020,1,18,7,30,1.56,N/A,134.81,133.37,6.58,6.82,84310,83280,82270
2020,1,18,8,30,3.17,N/A,132.61,130.13,7.19,7.42,84330,83300,82290
2020,1,18,9,30,3.06,N/A,124.33,124.73,6.98,7.09,84380,83350,82350
2020,1,18,10,30,1.67,N/A,91.84,92.01,7.9,7.69,84390,83380,82370
2020,1,18,11,30,2.31,N/A,68.73,68.67,8.96,8.75,84410,83390,82390
2020,1,18,12,30,2.84,N/A,74.36,74.4,9.52,9.31,84420,83410,82400
2020,1,18,13,30,3.3000000000000003,N/A,88.01,88.01,9.97,9.76,84450,83440,82430
2020,1,18,14,30,3.25,N/A,70.2,70.16,10.48,10.26,84450,83440,82440
2020,1,18,15,30,3.09,N/A,63.74,63.74,10.66,10.450000000000001,84430,83420,82420
2020,1,18,16,30,3.21,N/A,77.37,77.34,9.76,9.56,84440,83420,82420
2020,1,18,17,30,4.44,N/A,125.54,125.36,9.19,9.03,84470,83460,82450
2020,1,18,18,30,3.92,N/A,143,140.87,8.63,8.55,84460,83440,82440
2020,1,18,19,30,5.0600000000000005,N/A,188.28,185.35,8.02,7.88,84410,83390,82380
2020,1,18,20,30,5.29,N/A,173.34,172.8,7.73,7.8500000000000005,84350,83330,82320
2020,1,18,21,30,5.96,N/A,198.22,200.06,7.390000000000001,7.73,84290,83270,82270
2020,1,18,22,30,5.68,N/A,193.01,198.39000000000001,9.28,9.53,84250,83230,82230
2020,1,18,23,30,5.69,N/A,190.46,193.62,9.94,10.36,84210,83190,82190
2020,1,19,0,30,4.75,N/A,226.44,241.45000000000002,11.09,11.44,84180,83170,82170
2020,1,19,1,30,2.67,N/A,237.16,259.98,10.69,10.75,84160,83130,82140
2020,1,19,2,30,3.36,N/A,193.04,210.53,11.23,11.18,84130,83110,82120
2020,1,19,3,30,3.2,N/A,254.48000000000002,263.52,11.14,11.040000000000001,84090,83080,82090
2020,1,19,4,30,6.19,N/A,281.25,282.17,11.05,10.950000000000001,84100,83090,82100
2020,1,19,5,30,7.48,N/A,315.61,312.64,11.43,11.26,84110,83100,82100
2020,1,19,6,30,12.07,N/A,290,288.97,11.27,11.13,84080,83070,82080
2020,1,19,7,30,10.1,N/A,273,275.61,10.950000000000001,10.86,84040,83020,82030
2020,1,19,8,30,16.25,N/A,275.71,276.08,11.61,11.56,84000,82990,82000
2020,1,19,9,30,14.02,N/A,280.67,280.58,12.950000000000001,12.82,83990,82990,82010
2020,1,19,10,30,10.46,N/A,283.59000000000003,283.96,14.59,14.41,83960,82960,81970
2020,1,19,11,30,4.3100000000000005,N/A,301.17,301.21,15.77,15.56,83920,82930,81950
2020,1,19,12,30,1.69,N/A,43.660000000000004,43.15,16.02,15.82,83910,82920,81940
2020,1,19,13,30,1.82,N/A,18.98,17.79,16.21,16.01,83910,82920,81940
2020,1,19,14,30,6.74,N/A,285.58,286.19,15.73,15.52,83880,82900,81930
2020,1,19,15,30,5.88,N/A,290.05,291.51,15.02,14.81,83880,82890,81920
2020,1,19,16,30,6.98,N/A,287.73,288.72,13.870000000000001,13.66,83880,82890,81900
2020,1,19,17,30,13.18,N/A,286.49,286.43,12.76,12.58,83900,82900,81910
2020,1,19,18,30,15.58,N/A,285.68,285.63,12.32,12.15,83900,82890,81910
2020,1,19,19,30,14.21,N/A,288.49,288.41,12.19,12.030000000000001,83890,82890,81900
2020,1,19,20,30,9.75,N/A,287.76,287.61,11.99,11.870000000000001,83880,82870,81890
2020,1,19,21,30,14.55,N/A,278.5,278.28000000000003,11.450000000000001,11.33,83890,82880,81890
2020,1,19,22,30,15.030000000000001,N/A,282.34000000000003,282.38,11.23,11.35,83870,82870,81880
2020,1,19,23,30,14.4,N/A,283.36,283.83,11.35,11.42,83900,82890,81910
2020,1,20,0,30,11.55,N/A,273.21,272.3,11.51,11.61,83940,82930,81940
2020,1,20,1,30,3.2600000000000002,N/A,25.97,13.85,10.71,10.73,84020,83000,82000
2020,1,20,2,30,3.21,N/A,306.56,305.17,10.71,10.75,84060,83030,82040
2020,1,20,3,30,2.96,N/A,243.39000000000001,236.31,10.27,10.370000000000001,84050,83030,82040
2020,1,20,4,30,12.620000000000001,N/A,297.24,297.36,9.290000000000001,9.28,84120,83110,82110
2020,1,20,5,30,15.38,N/A,296.81,296.95,8.85,8.790000000000001,84210,83190,82190
2020,1,20,6,30,9.07,N/A,55.13,54.300000000000004,6.79,6.75,84380,83350,82340
2020,1,20,7,30,11.48,N/A,52.63,52.04,3.81,3.62,84520,83490,82460
2020,1,20,8,30,7.13,N/A,39.050000000000004,38.730000000000004,2.1,1.9000000000000001,84700,83650,82610
2020,1,20,9,30,3.79,N/A,40.62,40.410000000000004,1.87,1.6600000000000001,84790,83730,82690
2020,1,20,10,30,2.0100000000000002,N/A,44.68,45.01,2.23,2.0100000000000002,84800,83730,82700
2020,1,20,11,30,1.92,N/A,60.58,60.9,2.95,2.72,84790,83740,82710
2020,1,20,12,30,1.6400000000000001,N/A,53.47,53.63,3.6,3.38,84780,83760,82720
2020,1,20,13,30,1.37,N/A,60.44,59.980000000000004,4.57,4.3500000000000005,84820,83770,82740
2020,1,20,14,30,1.51,N/A,55.32,54.58,5.22,4.99,84830,83770,82750
2020,1,20,15,30,0.81,N/A,73.91,72.69,5.95,5.74,84840,83770,82750
2020,1,20,16,30,1.19,N/A,135.43,132.93,6.3,6.11,84860,83800,82790
2020,1,20,17,30,0.53,N/A,162.59,158.31,6.19,6,84900,83850,82830
2020,1,20,18,30,1.93,N/A,200.28,200.16,6.1000000000000005,5.92,84950,83890,82880
2020,1,20,19,30,3.63,N/A,82.61,83.5,5.3,5.1000000000000005,84950,83900,82880
2020,1,20,20,30,2.73,N/A,122.73,123.08,4.5600000000000005,4.37,84920,83890,82860
2020,1,20,21,30,3.18,N/A,157.15,158.26,4.45,4.28,84910,83860,82840
2020,1,20,22,30,3.35,N/A,176.79,177.94,4.65,4.54,84870,83830,82810
2020,1,20,23,30,3.67,N/A,191.39000000000001,192.63,4.82,4.84,84840,83790,82770
2020,1,21,0,30,4.83,N/A,189.29,189.51,5.2700000000000005,5.45,84790,83760,82740
2020,1,21,1,30,4.68,N/A,199.07,201.18,5.58,6.04,84740,83720,82700
2020,1,21,2,30,4.83,N/A,179.77,182.04,7.26,7.67,84660,83650,82640
2020,1,21,3,30,1.79,N/A,198.56,223.89000000000001,8.98,8.98,84610,83580,82570
2020,1,21,4,30,3.16,N/A,272.32,271.27,9.63,9.68,84560,83540,82540
2020,1,21,5,30,5.62,N/A,262.8,264.45,10.51,10.42,84540,83500,82500
2020,1,21,6,30,4.9,N/A,272.26,272.78000000000003,11.09,10.950000000000001,84490,83460,82450
2020,1,21,7,30,4.13,N/A,302.58,297.91,11.43,11.27,84430,83390,82400
2020,1,21,8,30,2.63,N/A,346.04,329.1,11.73,11.61,84400,83370,82370
2020,1,21,9,30,2.39,N/A,68.97,64.35,11.74,11.620000000000001,84390,83370,82380
2020,1,21,10,30,2.36,N/A,117.07000000000001,117.48,11.96,11.84,84390,83370,82370
2020,1,21,11,30,12.21,N/A,301.85,300.6,13.51,13.31,84290,83300,82310
2020,1,21,12,30,11.950000000000001,N/A,308.65000000000003,307.44,14.18,13.97,84220,83250,82260
2020,1,21,13,30,10.68,N/A,320.76,319.95,14.67,14.46,84200,83240,82250
2020,1,21,14,30,9.33,N/A,312.84000000000003,312.37,14.69,14.49,84220,83220,82230
2020,1,21,15,30,5.11,N/A,281.67,282.04,14.530000000000001,14.32,84220,83190,82210
2020,1,21,16,30,17.27,N/A,289.52,289.77,13.48,13.31,84180,83160,82170
2020,1,21,17,30,9.28,N/A,286.8,287.09000000000003,13.46,13.31,84210,83210,82220
2020,1,21,18,30,4.87,N/A,285.97,285.21,12.57,12.42,84190,83170,82180
2020,1,21,19,30,7.53,N/A,299.06,300.55,12.1,12.02,84120,83110,82120
2020,1,21,20,30,8.52,N/A,113.71000000000001,115.11,10.43,10.31,84150,83130,82140
2020,1,21,21,30,7.63,N/A,118.15,119.97,8.98,8.84,84220,83190,82190
2020,1,21,22,30,7.94,N/A,128.55,129.93,7.86,7.75,84230,83200,82190
2020,1,21,23,30,7.03,N/A,136.39000000000001,137.59,7.26,7.36,84220,83190,82190
2020,1,22,0,30,2.04,N/A,142.66,150.45000000000002,7.21,7.19,84210,83200,82190
2020,1,22,1,30,3.91,N/A,161.37,161.22,5.53,5.34,84230,83210,82200
2020,1,22,2,30,3.43,N/A,152.5,152.25,5.19,5,84220,83190,82180
2020,1,22,3,30,1.6400000000000001,N/A,128.72,132.25,5.15,4.99,84200,83170,82150
2020,1,22,4,30,1.79,N/A,85.26,92.44,4.99,4.88,84190,83160,82140
2020,1,22,5,30,2.5,N/A,55.79,64.94,4.67,4.63,84190,83160,82140
2020,1,22,6,30,2.69,N/A,29.37,35.45,3.67,3.8000000000000003,84200,83150,82130
2020,1,22,7,30,5.41,N/A,11.65,11.63,2.44,2.42,84200,83140,82120
2020,1,22,8,30,4.26,N/A,3.5700000000000003,3.47,1.47,1.3,84210,83150,82120
2020,1,22,9,30,3.22,N/A,70.25,73.58,2.79,2.58,84200,83160,82140
2020,1,22,10,30,4.67,N/A,63.78,64.63,3.42,3.2,84190,83150,82130
2020,1,22,11,30,4.57,N/A,60.120000000000005,60.77,3.5100000000000002,3.29,84150,83110,82090
2020,1,22,12,30,3.84,N/A,65.56,66.13,3.88,3.66,84110,83070,82050
2020,1,22,13,30,3.73,N/A,60.81,61.18,4.28,4.0600000000000005,84080,83040,82020
2020,1,22,14,30,4.39,N/A,52.19,53.04,4.67,4.46,84050,83020,82000
2020,1,22,15,30,3.94,N/A,73.2,73.23,4.72,4.51,84020,82980,81970
2020,1,22,16,30,4.65,N/A,68.67,69.01,4.41,4.21,84050,83010,81990
2020,1,22,17,30,5.59,N/A,71.22,71.54,3.7600000000000002,3.5500000000000003,84100,83060,82040
2020,1,22,18,30,5.07,N/A,84.32000000000001,84.84,3.41,3.21,84160,83120,82090
2020,1,22,19,30,5.18,N/A,111.53,111.09,2.81,2.6,84210,83160,82140
2020,1,22,20,30,6.390000000000001,N/A,80.76,81.26,-0.48,-0.68,84270,83210,82180
2020,1,22,21,30,8.08,N/A,62.89,63.84,-1.34,-1.54,84320,83260,82220
2020,1,22,22,30,7.75,N/A,66.66,67.3,-1.6,-1.81,84380,83310,82270
2020,1,22,23,30,7.4,N/A,14.35,15.11,-2.68,-2.85,84470,83400,82360
2020,1,23,0,30,8.26,N/A,36.53,37.54,-3.46,-3.65,84590,83520,82460
2020,1,23,1,30,6.1000000000000005,N/A,70.03,70.67,-3.73,-3.94,84680,83610,82560
2020,1,23,2,30,6.29,N/A,91.65,91.41,-4.7,-4.89,84750,83670,82620
2020,1,23,3,30,4.87,N/A,74,74.34,-4.9,-5.1000000000000005,84790,83710,82650
2020,1,23,4,30,5.43,N/A,57.230000000000004,58.11,-5.99,-6.19,84880,83790,82720
2020,1,23,5,30,4.66,N/A,50.53,51.800000000000004,-6.140000000000001,-6.34,84960,83880,82820
2020,1,23,6,30,4.23,N/A,46.59,47.85,-6.5600000000000005,-6.76,85050,83970,82890
2020,1,23,7,30,4.03,N/A,32.37,33.21,-7.23,-7.44,85110,84020,82950
2020,1,23,8,30,3.94,N/A,31.990000000000002,32.62,-7.61,-7.8100000000000005,85150,84060,82990
2020,1,23,9,30,3.37,N/A,34.28,35.230000000000004,-7.24,-7.46,85190,84100,83030
2020,1,23,10,30,2.5100000000000002,N/A,27.38,28.62,-6.51,-6.73,85200,84110,83040
2020,1,23,11,30,2.08,N/A,24.47,25.35,-5.67,-5.89,85200,84110,83040
2020,1,23,12,30,1.84,N/A,357.96,358.99,-4.99,-5.2,85190,84110,83050
2020,1,23,13,30,1.51,N/A,306.25,306.72,-4.41,-4.63,85170,84100,83030
2020,1,23,14,30,1.28,N/A,255.02,255.32,-4.03,-4.25,85130,84060,83000
2020,1,23,15,30,1.17,N/A,239.71,236.87,-3.71,-3.92,85100,84020,82960
2020,1,23,16,30,1.85,N/A,219.35,218.81,-3.72,-3.92,85080,84010,82940
2020,1,23,17,30,1.83,N/A,204.15,203.28,-3.88,-4.08,85070,84000,82940
2020,1,23,18,30,2.69,N/A,183.55,182.8,-3.95,-4.15,85050,83970,82920
2020,1,23,19,30,3.56,N/A,178.87,177.65,-3.94,-4.12,84990,83910,82860
2020,1,23,20,30,3.7,N/A,186.99,186.86,-3.99,-4.1,84910,83840,82780
2020,1,23,21,30,4.86,N/A,192.34,192.12,-3.43,-3.29,84870,83800,82750
2020,1,23,22,30,4.68,N/A,195.47,195.18,-2.42,-2.27,84820,83750,82700
2020,1,23,23,30,5.71,N/A,195.36,198.6,-1.55,-0.9400000000000001,84770,83710,82670
2020,1,24,0,30,5.2700000000000005,N/A,206.20000000000002,218.12,1.55,2.05,84750,83680,82650
2020,1,24,1,30,3.84,N/A,248.23000000000002,260.91,2.43,2.5500000000000003,84710,83660,82630
2020,1,24,2,30,4.43,N/A,276.8,277.96,3.2600000000000002,3.38,84680,83630,82610
2020,1,24,3,30,5.94,N/A,288.21,290.32,4.83,4.78,84640,83600,82580
2020,1,24,4,30,6.58,N/A,283.62,284.03000000000003,5.53,5.54,84630,83600,82580
2020,1,24,5,30,14.35,N/A,279.62,279.87,6.75,6.83,84610,83580,82570
2020,1,24,6,30,14.69,N/A,283.09000000000003,282.87,6.99,7.0200000000000005,84590,83560,82550
2020,1,24,7,30,14.51,N/A,283.79,282.82,7.43,7.49,84550,83530,82520
2020,1,24,8,30,13.38,N/A,281.41,280.1,7.58,7.640000000000001,84540,83520,82510
2020,1,24,9,30,9.450000000000001,N/A,282.19,280.48,8,8,84540,83520,82510
2020,1,24,10,30,10.61,N/A,290.69,288.48,9.200000000000001,9.21,84520,83500,82490
2020,1,24,11,30,8,N/A,301.73,299.89,9.88,9.78,84470,83450,82450
2020,1,24,12,30,2.96,N/A,311.35,308.13,10.01,9.86,84440,83420,82420
2020,1,24,13,30,1.32,N/A,304.17,307.8,10.200000000000001,10.01,84430,83420,82410
2020,1,24,14,30,1.83,N/A,279.28000000000003,284.5,10.3,10.14,84420,83400,82400
2020,1,24,15,30,2.02,N/A,304.6,309.84000000000003,10.13,10.11,84390,83370,82370
2020,1,24,16,30,6.3100000000000005,N/A,306.04,304.28000000000003,10.11,10.01,84370,83360,82360
2020,1,24,17,30,10.43,N/A,288.48,286.16,10.85,11.03,84370,83350,82360
2020,1,24,18,30,8.55,N/A,284.43,282.47,10.700000000000001,10.77,84380,83370,82370
2020,1,24,19,30,4.57,N/A,263.17,268.16,10.19,10.51,84390,83360,82360
2020,1,24,20,30,6.51,N/A,269.52,272.72,10.3,10.26,84370,83360,82360
2020,1,24,21,30,6.8,N/A,264.55,268.65,9.98,9.94,84420,83390,82400
2020,1,24,22,30,12.39,N/A,279.61,279.02,9.34,9.32,84420,83400,82400
2020,1,24,23,30,14.15,N/A,281.38,281.65000000000003,9.1,9.14,84420,83400,82410
2020,1,25,0,30,12.05,N/A,279.61,280.32,9.13,9.18,84450,83420,82420
2020,1,25,1,30,12.31,N/A,275,275.28000000000003,10.200000000000001,10.370000000000001,84440,83420,82420
2020,1,25,2,30,10.97,N/A,274.57,274.47,11.46,11.84,84380,83380,82390
2020,1,25,3,30,4.73,N/A,269.82,273.55,10.22,10.48,84370,83340,82340
2020,1,25,4,30,4.11,N/A,155.85,154.58,9.86,9.870000000000001,84330,83310,82310
2020,1,25,5,30,4.4,N/A,176.58,182.44,7.83,8.16,84330,83320,82320
2020,1,25,6,30,3.96,N/A,188.19,194.11,8.290000000000001,8.67,84340,83310,82310
2020,1,25,7,30,4.19,N/A,192.09,194.74,8.25,8.4,84290,83270,82270
2020,1,25,8,30,1.92,N/A,179.56,187.05,7.140000000000001,7.21,84270,83240,82230
2020,1,25,9,30,1.67,N/A,161.77,168.18,7.67,7.84,84240,83210,82210
2020,1,25,10,30,1.9000000000000001,N/A,170.73,169.99,8.61,8.71,84170,83150,82160
